booking_id,guest_id,property_id,room_id,booking_date,check_in_date,check_out_date,number_of_nights,booking_channel,nightly_rate,total_price,status,payment_method,guests_count
BK00023303,GUEST000395,PROP003,PROP003_R0001,2022-04-23,2022-04-25,2022-04-27,2,Booking.com,338.25,676.49,Completed,Bank Transfer,4
BK00023304,GUEST000820,PROP009,PROP009_R0016,2024-02-25,2024-04-16,2024-04-20,4,Corporate,334.05,1336.21,Completed,PayPal,1
BK00023305,GUEST000228,PROP002,PROP002_R0009,2023-09-16,2023-10-22,2023-10-23,1,Travel Agency,538.46,538.46,Completed,Cash,2
BK00023306,GUEST000101,PROP008,PROP008_R0013,2022-10-19,2022-11-25,2022-11-26,1,Corporate,351.38,351.38,Completed,Cash,3
BK00023307,GUEST000928,PROP003,PROP003_R0011,2022-09-21,2022-10-03,2022-10-06,3,Airbnb,252.69,758.07,Completed,Cash,1
BK00023308,GUEST004970,PROP006,PROP006_R0005,2023-01-17,2023-03-06,2023-03-08,2,Hotel.com,259.18,518.35,Cancelled,Bank Transfer,1
BK00023309,GUEST003198,PROP005,PROP005_R0025,2023-10-30,2023-12-22,2023-12-25,3,Direct Website,110.99,332.98,Completed,Bank Transfer,3
BK00023310,GUEST001477,PROP009,PROP009_R0004,2024-05-02,2024-05-29,2024-06-02,4,Corporate,147.4,589.6,Completed,Credit Card,2
BK00023311,GUEST004876,PROP010,PROP010_R0003,2023-07-16,2023-09-14,2023-09-15,1,Travel Agency,111.61,111.61,Completed,Credit Card,4
BK00023312,GUEST001814,PROP001,PROP001_R0028,2022-05-14,2022-05-29,2022-05-30,1,Travel Agency,322.37,322.37,Completed,Bank Transfer,2
BK00023313,GUEST001149,PROP009,PROP009_R0015,2023-03-17,2023-05-13,2023-05-18,5,Corporate,397.31,1986.56,Completed,Credit Card,2
BK00023314,GUEST000154,PROP005,PROP005_R0021,2024-11-07,2024-11-29,2024-12-06,7,Hotel.com,323.11,2261.8,Completed,Cash,1
BK00023315,GUEST001955,PROP005,PROP005_R0008,2022-07-04,2022-07-29,2022-08-05,7,Direct Website,86.39,604.7,Completed,Credit Card,3
BK00023316,GUEST000558,PROP010,PROP010_R0024,2023-05-14,2023-07-05,2023-07-08,3,Expedia,558.27,1674.81,Completed,Credit Card,3
BK00023317,GUEST000109,PROP005,PROP005_R0001,2023-09-11,2023-10-20,2023-10-23,3,Travel Agency,465.77,1397.32,Completed,PayPal,4
BK00023318,GUEST002101,PROP004,PROP004_R0029,2022-08-21,2022-10-06,2022-10-13,7,Travel Agency,216.97,1518.78,No-Show,Credit Card,4
BK00023319,GUEST004547,PROP010,PROP010_R0028,2024-05-10,2024-07-09,2024-07-11,2,Airbnb,240.71,481.41,Completed,Bank Transfer,4
BK00023320,GUEST003548,PROP008,PROP008_R0020,2023-05-26,2023-06-14,2023-06-21,7,Booking.com,129.47,906.26,Completed,Bank Transfer,3
BK00023321,GUEST001453,PROP006,PROP006_R0016,2022-04-20,2022-06-03,2022-06-08,5,Direct Website,501.79,2508.95,Completed,Credit Card,3
BK00023322,GUEST002122,PROP008,PROP008_R0023,2022-07-12,2022-09-10,2022-09-17,7,Travel Agency,516.24,3613.67,Completed,PayPal,2
BK00023323,GUEST003671,PROP005,PROP005_R0012,2024-03-29,2024-05-02,2024-05-07,5,Airbnb,223.34,1116.7,Completed,Cash,4
BK00023324,GUEST001674,PROP002,PROP002_R0010,2022-07-22,2022-08-15,2022-08-18,3,Hotel.com,245.99,737.96,Completed,Bank Transfer,1
BK00023325,GUEST003142,PROP008,PROP008_R0029,2022-10-14,2022-12-04,2022-12-06,2,Travel Agency,208.02,416.05,No-Show,Cash,3
BK00023326,GUEST002041,PROP007,PROP007_R0003,2024-06-06,2024-07-05,2024-07-08,3,Expedia,147.68,443.05,Completed,Cash,4
BK00023327,GUEST003769,PROP003,PROP003_R0006,2022-12-09,2022-12-18,2022-12-19,1,Corporate,451.27,451.27,No-Show,Cash,2
BK00023329,GUEST004253,PROP007,PROP007_R0021,2023-03-13,2023-03-14,2023-03-18,4,Expedia,277.08,1108.32,Completed,Cash,3
BK00023330,GUEST003080,PROP001,PROP001_R0016,2024-06-23,2024-07-03,2024-07-07,4,Travel Agency,274.85,1099.41,Completed,Bank Transfer,1
BK00023331,GUEST000398,PROP010,PROP010_R0004,2022-05-26,2022-06-01,2022-06-08,7,Expedia,437.61,3063.27,Completed,Credit Card,1
BK00023332,GUEST001616,PROP004,PROP004_R0010,2024-07-27,2024-08-15,2024-08-25,10,Booking.com,204.24,2042.39,Completed,Credit Card,2
BK00023333,GUEST004625,PROP010,PROP010_R0012,2022-11-24,2023-01-10,2023-01-14,4,Expedia,85.58,342.34,Completed,Bank Transfer,3
BK00023334,GUEST001793,PROP009,PROP009_R0004,2022-01-03,2022-01-15,2022-01-19,4,Direct Website,179.58,718.34,Completed,Credit Card,1
BK00023335,GUEST004313,PROP001,PROP001_R0018,2024-07-09,2024-08-12,2024-08-13,1,Airbnb,108.41,108.41,Completed,Bank Transfer,4
BK00023336,GUEST002328,PROP001,PROP001_R0007,2023-06-21,2023-08-06,2023-08-10,4,Expedia,737.14,2948.55,Completed,Credit Card,3
BK00023337,GUEST003482,PROP006,PROP006_R0006,2024-03-19,2024-05-11,2024-05-14,3,Travel Agency,281.62,844.86,Completed,Cash,2
BK00023339,GUEST003539,PROP005,PROP005_R0003,2022-09-02,2022-10-14,2022-10-19,5,Airbnb,258.09,1290.46,Completed,Credit Card,2
BK00023340,GUEST001753,PROP001,PROP001_R0019,2022-07-08,2022-08-01,2022-08-06,5,Travel Agency,538.14,2690.7,Completed,Credit Card,3
BK00023341,GUEST002788,PROP003,PROP003_R0018,2024-04-23,2024-04-28,2024-04-30,2,Direct Website,348.58,697.16,Completed,Cash,3
BK00023342,GUEST004893,PROP003,PROP003_R0030,2023-03-29,2023-05-04,2023-05-08,4,Travel Agency,74.83,299.32,Completed,Bank Transfer,2
BK00023343,GUEST000593,PROP002,PROP002_R0026,2023-10-07,2023-11-15,2023-11-19,4,Corporate,404.36,1617.42,Completed,PayPal,2
BK00023344,GUEST003877,PROP005,PROP005_R0019,2022-03-17,2022-05-05,2022-05-12,7,Direct Website,521.06,3647.44,Completed,Credit Card,1
BK00023345,GUEST004838,PROP006,PROP006_R0012,2024-12-14,2024-12-18,2024-12-22,4,Airbnb,147.05,588.19,Completed,Credit Card,4
BK00023346,GUEST004300,PROP003,PROP003_R0021,2023-11-28,2024-01-24,2024-01-31,7,Direct Website,328.48,2299.36,Completed,Bank Transfer,3
BK00023347,GUEST004279,PROP008,PROP008_R0030,2023-09-29,2023-10-04,2023-10-09,5,Booking.com,142.17,710.85,Completed,Bank Transfer,1
BK00023348,GUEST003945,PROP010,PROP010_R0024,2024-10-07,2024-12-01,2024-12-08,7,Corporate,506.94,3548.59,Completed,PayPal,2
BK00023349,GUEST003878,PROP010,PROP010_R0023,2022-06-18,2022-07-03,2022-07-07,4,Airbnb,587.5,2349.99,Completed,Credit Card,1
BK00023350,GUEST003224,PROP007,PROP007_R0013,2024-05-11,2024-06-10,2024-06-17,7,Direct Website,652.08,4564.59,Completed,Cash,1
BK00023351,GUEST003437,PROP003,PROP003_R0008,2024-08-22,2024-09-14,2024-09-16,2,Corporate,67.77,135.54,Completed,PayPal,2
BK00023352,GUEST003868,PROP003,PROP003_R0019,2022-06-13,2022-07-11,2022-07-14,3,Travel Agency,142.64,427.93,Completed,PayPal,1
BK00023353,GUEST003781,PROP009,PROP009_R0010,2024-07-10,2024-08-04,2024-08-05,1,Travel Agency,432.16,432.16,Completed,Bank Transfer,4
BK00023354,GUEST002559,PROP006,PROP006_R0013,2024-10-30,2024-11-25,2024-11-27,2,Travel Agency,244.08,488.16,Completed,Credit Card,4
BK00023356,GUEST004221,PROP002,PROP002_R0017,2022-07-13,2022-08-04,2022-08-09,5,Travel Agency,119.63,598.17,Completed,Bank Transfer,2
BK00023357,GUEST004932,PROP007,PROP007_R0015,2022-10-21,2022-11-09,2022-11-10,1,Corporate,345.08,345.08,Completed,Cash,2
BK00023358,GUEST001861,PROP010,PROP010_R0003,2023-10-05,2023-11-12,2023-11-16,4,Booking.com,87.46,349.85,Completed,Bank Transfer,3
BK00023359,GUEST000411,PROP002,PROP002_R0017,2022-03-12,2022-04-15,2022-04-16,1,Airbnb,97.99,97.99,Completed,Credit Card,2
BK00023360,GUEST004026,PROP008,PROP008_R0010,2024-07-13,2024-08-03,2024-08-05,2,Hotel.com,346.21,692.42,Completed,Credit Card,3
BK00023361,GUEST004734,PROP008,PROP008_R0015,2023-04-12,2023-05-25,2023-06-04,10,Direct Website,469.78,4697.84,Completed,PayPal,4
BK00023362,GUEST001839,PROP009,PROP009_R0010,2023-04-29,2023-05-01,2023-05-05,4,Corporate,308.01,1232.05,Completed,Bank Transfer,2
BK00023363,GUEST002941,PROP004,PROP004_R0013,2023-04-10,2023-04-22,2023-05-02,10,Booking.com,377.64,3776.43,Completed,Bank Transfer,4
BK00023364,GUEST000502,PROP002,PROP002_R0004,2022-06-16,2022-07-27,2022-08-06,10,Travel Agency,192.6,1925.99,Completed,Cash,4
BK00023365,GUEST001762,PROP006,PROP006_R0022,2023-03-01,2023-04-19,2023-04-22,3,Direct Website,85.2,255.59,Completed,Cash,4
BK00023366,GUEST004136,PROP004,PROP004_R0008,2023-04-18,2023-04-19,2023-04-24,5,Airbnb,471.08,2355.39,Completed,Cash,2
BK00023367,GUEST003427,PROP008,PROP008_R0017,2023-07-11,2023-08-31,2023-09-10,10,Hotel.com,568.36,5683.64,Completed,PayPal,1
BK00023368,GUEST004071,PROP003,PROP003_R0023,2024-08-18,2024-09-20,2024-09-23,3,Hotel.com,544.39,1633.18,Completed,Credit Card,1
BK00023369,GUEST003733,PROP006,PROP006_R0002,2023-12-16,2024-01-23,2024-01-24,1,Hotel.com,434.46,434.46,Completed,Cash,2
BK00023371,GUEST001322,PROP006,PROP006_R0005,2022-04-23,2022-05-05,2022-05-09,4,Expedia,309.22,1236.89,Completed,Bank Transfer,4
BK00023372,GUEST000068,PROP010,PROP010_R0009,2022-12-27,2023-01-09,2023-01-13,4,Expedia,195.07,780.28,Completed,PayPal,2
BK00023373,GUEST003080,PROP010,PROP010_R0015,2022-08-12,2022-08-22,2022-08-24,2,Travel Agency,473.94,947.89,Completed,Bank Transfer,3
BK00023374,GUEST000355,PROP002,PROP002_R0009,2023-05-24,2023-05-29,2023-06-01,3,Corporate,404.43,1213.28,Completed,Bank Transfer,4
BK00023375,GUEST000213,PROP008,PROP008_R0025,2024-04-14,2024-04-22,2024-04-25,3,Airbnb,468.57,1405.7,Completed,Credit Card,1
BK00023376,GUEST004606,PROP008,PROP008_R0005,2024-08-03,2024-09-02,2024-09-12,10,Hotel.com,493.97,4939.66,Completed,Cash,1
BK00023377,GUEST004423,PROP010,PROP010_R0027,2023-10-05,2023-11-09,2023-11-10,1,Travel Agency,389.23,389.23,Completed,Bank Transfer,4
BK00023378,GUEST000619,PROP007,PROP007_R0022,2024-02-06,2024-04-03,2024-04-04,1,Booking.com,206.73,206.73,Completed,Bank Transfer,3
BK00023379,GUEST002904,PROP006,PROP006_R0004,2022-03-18,2022-04-08,2022-04-15,7,Hotel.com,336.2,2353.39,Completed,Cash,3
BK00023380,GUEST000222,PROP006,PROP006_R0005,2022-07-04,2022-08-03,2022-08-07,4,Travel Agency,406.46,1625.86,Completed,Bank Transfer,4
BK00023381,GUEST004042,PROP006,PROP006_R0015,2024-11-09,2024-12-24,2024-12-26,2,Booking.com,76.71,153.43,Completed,Cash,3
BK00023382,GUEST003172,PROP010,PROP010_R0013,2024-07-08,2024-08-15,2024-08-19,4,Hotel.com,398.35,1593.42,Completed,Credit Card,2
BK00023383,GUEST004187,PROP007,PROP007_R0023,2024-10-03,2024-10-14,2024-10-16,2,Direct Website,69.8,139.59,Completed,PayPal,4
BK00023384,GUEST004126,PROP009,PROP009_R0024,2024-07-27,2024-08-14,2024-08-15,1,Booking.com,544.96,544.96,Completed,Credit Card,4
BK00023385,GUEST002025,PROP005,PROP005_R0009,2022-02-12,2022-04-08,2022-04-11,3,Booking.com,240.5,721.49,Completed,PayPal,4
BK00023386,GUEST004428,PROP002,PROP002_R0001,2023-06-22,2023-06-23,2023-06-28,5,Expedia,240.7,1203.52,Completed,Credit Card,3
BK00023387,GUEST003967,PROP007,PROP007_R0004,2024-04-15,2024-05-02,2024-05-03,1,Travel Agency,80.73,80.73,Completed,PayPal,4
BK00023388,GUEST000547,PROP008,PROP008_R0030,2024-04-27,2024-05-03,2024-05-08,5,Hotel.com,134.73,673.63,Completed,PayPal,3
BK00023389,GUEST001880,PROP002,PROP002_R0029,2023-03-17,2023-04-10,2023-04-12,2,Travel Agency,106.71,213.42,Completed,Bank Transfer,3
BK00023390,GUEST004009,PROP007,PROP007_R0021,2024-02-07,2024-03-04,2024-03-07,3,Corporate,312.75,938.25,Completed,PayPal,2
BK00023391,GUEST002691,PROP006,PROP006_R0027,2022-10-22,2022-12-15,2022-12-18,3,Booking.com,373.39,1120.18,Completed,Cash,4
BK00023393,GUEST004204,PROP008,PROP008_R0008,2024-09-16,2024-10-04,2024-10-09,5,Travel Agency,367.95,1839.75,Completed,PayPal,4
BK00023394,GUEST001218,PROP004,PROP004_R0007,2024-02-12,2024-02-29,2024-03-07,7,Expedia,215.1,1505.7,Completed,PayPal,2
BK00023395,GUEST001899,PROP006,PROP006_R0026,2023-09-12,2023-11-04,2023-11-07,3,Direct Website,248.69,746.08,Completed,PayPal,4
BK00023396,GUEST001955,PROP002,PROP002_R0009,2024-09-14,2024-10-28,2024-10-29,1,Direct Website,526.21,526.21,Completed,Cash,1
BK00023397,GUEST001001,PROP006,PROP006_R0021,2022-07-16,2022-07-28,2022-07-31,3,Hotel.com,349.79,1049.36,Completed,Bank Transfer,3
BK00023398,GUEST001841,PROP007,PROP007_R0028,2023-12-20,2024-02-03,2024-02-04,1,Booking.com,59.85,59.85,Completed,Credit Card,2
BK00023399,GUEST002068,PROP002,PROP002_R0028,2024-10-05,2024-10-09,2024-10-10,1,Expedia,363.16,363.16,Completed,PayPal,3
BK00023400,GUEST002394,PROP003,PROP003_R0003,2023-01-23,2023-01-29,2023-02-01,3,Expedia,206.36,619.07,Completed,Cash,4
BK00023401,GUEST000506,PROP009,PROP009_R0023,2022-01-06,2022-01-13,2022-01-14,1,Direct Website,424.06,424.06,Completed,PayPal,2
BK00023402,GUEST004203,PROP004,PROP004_R0015,2022-06-20,2022-07-14,2022-07-16,2,Hotel.com,397.61,795.22,Completed,Bank Transfer,1
BK00023403,GUEST003479,PROP001,PROP001_R0018,2024-05-11,2024-06-15,2024-06-16,1,Airbnb,121.53,121.53,Completed,Cash,3
BK00023404,GUEST004379,PROP005,PROP005_R0004,2022-05-30,2022-06-07,2022-06-10,3,Expedia,570.47,1711.4,Completed,Bank Transfer,4
BK00023405,GUEST000516,PROP010,PROP010_R0028,2024-07-03,2024-08-30,2024-09-02,3,Corporate,205.07,615.22,Completed,Cash,2
BK00023406,GUEST001457,PROP001,PROP001_R0002,2022-09-30,2022-11-01,2022-11-02,1,Airbnb,186.51,186.51,Completed,Credit Card,3
BK00023407,GUEST003370,PROP010,PROP010_R0012,2022-03-26,2022-04-04,2022-04-09,5,Travel Agency,79.04,395.2,Completed,Credit Card,3
BK00023408,GUEST000469,PROP006,PROP006_R0018,2023-04-17,2023-05-28,2023-06-02,5,Airbnb,273.11,1365.56,Completed,Credit Card,3
BK00023409,GUEST000359,PROP003,PROP003_R0015,2024-06-25,2024-08-11,2024-08-14,3,Travel Agency,546.18,1638.53,Completed,Bank Transfer,1
BK00023410,GUEST003428,PROP003,PROP003_R0006,2023-07-23,2023-08-07,2023-08-08,1,Airbnb,497.72,497.72,Completed,PayPal,2
BK00023411,GUEST003956,PROP006,PROP006_R0015,2022-05-03,2022-05-24,2022-05-31,7,Booking.com,61.01,427.06,Completed,Bank Transfer,1
BK00023412,GUEST004993,PROP009,PROP009_R0010,2022-06-14,2022-07-05,2022-07-07,2,Travel Agency,395.03,790.05,Completed,PayPal,4
BK00023413,GUEST001371,PROP010,PROP010_R0002,2023-05-12,2023-07-05,2023-07-12,7,Hotel.com,294.9,2064.29,Completed,Cash,1
BK00023414,GUEST001953,PROP010,PROP010_R0010,2024-09-01,2024-10-23,2024-10-28,5,Direct Website,472.73,2363.65,Completed,Bank Transfer,2
BK00023415,GUEST000189,PROP010,PROP010_R0022,2024-07-26,2024-07-29,2024-08-05,7,Direct Website,267.18,1870.29,No-Show,Credit Card,3
BK00023416,GUEST000632,PROP009,PROP009_R0008,2022-03-18,2022-04-30,2022-05-01,1,Corporate,159.73,159.73,Completed,Bank Transfer,1
BK00023417,GUEST002454,PROP007,PROP007_R0009,2022-06-07,2022-07-24,2022-07-28,4,Booking.com,640.28,2561.1,Completed,Credit Card,3
BK00023418,GUEST000083,PROP010,PROP010_R0020,2023-04-08,2023-06-01,2023-06-04,3,Travel Agency,515.85,1547.55,Completed,Cash,2
BK00023419,GUEST000322,PROP003,PROP003_R0013,2023-01-05,2023-01-18,2023-01-21,3,Corporate,227.07,681.22,Completed,PayPal,4
BK00023420,GUEST003512,PROP009,PROP009_R0022,2023-05-19,2023-05-20,2023-05-22,2,Expedia,172.61,345.22,Completed,PayPal,1
BK00023421,GUEST001466,PROP005,PROP005_R0013,2022-06-03,2022-07-14,2022-07-21,7,Airbnb,405.64,2839.45,Completed,PayPal,1
BK00023422,GUEST003916,PROP008,PROP008_R0008,2023-03-14,2023-04-01,2023-04-03,2,Corporate,408.84,817.69,Completed,PayPal,3
BK00023423,GUEST002712,PROP010,PROP010_R0003,2023-07-12,2023-07-14,2023-07-18,4,Booking.com,119.32,477.28,Completed,Bank Transfer,1
BK00023424,GUEST000848,PROP008,PROP008_R0017,2023-12-02,2023-12-13,2023-12-17,4,Corporate,443.78,1775.1,Completed,Cash,3
BK00023425,GUEST000090,PROP002,PROP002_R0014,2024-02-05,2024-02-09,2024-02-10,1,Hotel.com,386.09,386.09,Completed,Cash,3
BK00023426,GUEST002217,PROP008,PROP008_R0009,2023-08-24,2023-10-13,2023-10-20,7,Corporate,559.49,3916.41,Completed,Cash,1
BK00023427,GUEST003740,PROP001,PROP001_R0018,2023-11-27,2024-01-25,2024-01-28,3,Airbnb,124.11,372.33,Completed,Bank Transfer,1
BK00023428,GUEST001078,PROP010,PROP010_R0022,2022-01-30,2022-02-26,2022-02-27,1,Booking.com,192.56,192.56,Completed,PayPal,4
BK00023429,GUEST003704,PROP001,PROP001_R0013,2024-02-03,2024-02-13,2024-02-16,3,Hotel.com,282.63,847.9,Completed,Cash,4
BK00023430,GUEST003170,PROP008,PROP008_R0011,2022-10-05,2022-10-07,2022-10-09,2,Corporate,344.75,689.5,Completed,Credit Card,1
BK00023431,GUEST000269,PROP010,PROP010_R0017,2022-05-08,2022-05-24,2022-05-28,4,Booking.com,526.02,2104.07,Completed,Cash,4
BK00023432,GUEST004425,PROP007,PROP007_R0024,2022-04-21,2022-05-03,2022-05-05,2,Airbnb,431.74,863.49,Completed,Bank Transfer,4
BK00023433,GUEST003177,PROP005,PROP005_R0023,2023-07-26,2023-08-14,2023-08-18,4,Airbnb,588.84,2355.37,Completed,Cash,1
BK00023434,GUEST004047,PROP009,PROP009_R0005,2024-05-19,2024-05-29,2024-06-03,5,Airbnb,63.33,316.66,Completed,Cash,4
BK00023435,GUEST003525,PROP006,PROP006_R0021,2022-07-16,2022-08-31,2022-09-02,2,Hotel.com,366.35,732.71,Completed,PayPal,2
BK00023436,GUEST002073,PROP009,PROP009_R0011,2023-06-23,2023-08-09,2023-08-14,5,Direct Website,724.72,3623.58,Completed,PayPal,4
BK00023437,GUEST003868,PROP004,PROP004_R0011,2024-05-08,2024-06-02,2024-06-12,10,Airbnb,291.11,2911.08,Completed,Bank Transfer,4
BK00023438,GUEST000978,PROP004,PROP004_R0019,2022-06-14,2022-06-26,2022-06-28,2,Hotel.com,225.39,450.77,Completed,Credit Card,1
BK00023439,GUEST002396,PROP005,PROP005_R0008,2024-07-24,2024-08-23,2024-08-27,4,Hotel.com,82.55,330.21,Completed,Bank Transfer,3
BK00023440,GUEST000463,PROP003,PROP003_R0018,2023-07-31,2023-08-30,2023-09-04,5,Hotel.com,441.64,2208.22,Completed,Credit Card,3
BK00023441,GUEST000423,PROP008,PROP008_R0029,2023-04-25,2023-05-07,2023-05-11,4,Direct Website,164.66,658.66,Completed,Cash,3
BK00023442,GUEST003505,PROP003,PROP003_R0009,2023-08-01,2023-09-16,2023-09-19,3,Airbnb,282.15,846.46,Completed,PayPal,3
BK00023443,GUEST004066,PROP009,PROP009_R0001,2024-05-18,2024-07-13,2024-07-27,14,Expedia,311.94,4367.21,Completed,PayPal,4
BK00023444,GUEST003922,PROP005,PROP005_R0013,2024-04-17,2024-06-10,2024-06-15,5,Corporate,421.96,2109.8,Completed,Bank Transfer,2
BK00023445,GUEST001114,PROP007,PROP007_R0006,2024-05-08,2024-06-29,2024-06-30,1,Booking.com,234.13,234.13,Completed,Credit Card,3
BK00023446,GUEST002522,PROP002,PROP002_R0005,2022-05-11,2022-05-23,2022-05-28,5,Direct Website,425.72,2128.59,Completed,PayPal,3
BK00023447,GUEST003656,PROP007,PROP007_R0025,2024-02-12,2024-03-27,2024-03-29,2,Corporate,460.43,920.86,Completed,Bank Transfer,3
BK00023449,GUEST004297,PROP004,PROP004_R0029,2022-01-29,2022-03-16,2022-03-18,2,Travel Agency,165.11,330.21,Completed,PayPal,2
BK00023450,GUEST002289,PROP006,PROP006_R0018,2022-05-04,2022-05-22,2022-05-26,4,Airbnb,261.46,1045.84,Completed,Cash,2
BK00023451,GUEST004536,PROP008,PROP008_R0018,2023-09-30,2023-10-12,2023-10-17,5,Airbnb,249.49,1247.47,Completed,Cash,1
BK00023452,GUEST003267,PROP008,PROP008_R0012,2022-03-29,2022-04-15,2022-04-18,3,Corporate,399.92,1199.76,Completed,PayPal,4
BK00023453,GUEST001643,PROP009,PROP009_R0004,2024-04-06,2024-04-16,2024-04-21,5,Travel Agency,133.93,669.63,Completed,Bank Transfer,4
BK00023454,GUEST002203,PROP008,PROP008_R0010,2024-01-12,2024-03-09,2024-03-23,14,Direct Website,220.73,3090.22,Completed,Cash,3
BK00023455,GUEST003182,PROP004,PROP004_R0003,2023-05-25,2023-07-09,2023-07-11,2,Airbnb,573.42,1146.83,Completed,PayPal,1
BK00023456,GUEST001158,PROP009,PROP009_R0006,2023-06-23,2023-08-20,2023-08-21,1,Booking.com,97.43,97.43,Completed,Bank Transfer,2
BK00023457,GUEST004347,PROP006,PROP006_R0017,2022-04-11,2022-05-29,2022-06-02,4,Travel Agency,142.23,568.92,Completed,Credit Card,3
BK00023458,GUEST001195,PROP006,PROP006_R0029,2024-05-25,2024-07-11,2024-07-18,7,Direct Website,541.29,3789.04,No-Show,Cash,1
BK00023459,GUEST002061,PROP002,PROP002_R0027,2023-02-19,2023-04-08,2023-04-12,4,Airbnb,391.97,1567.86,Completed,PayPal,2
BK00023460,GUEST003850,PROP010,PROP010_R0019,2022-12-10,2023-01-31,2023-02-04,4,Booking.com,568.26,2273.03,Completed,Cash,3
BK00023461,GUEST001365,PROP006,PROP006_R0002,2022-03-12,2022-04-07,2022-04-12,5,Corporate,368.43,1842.15,Completed,Credit Card,1
BK00023462,GUEST003902,PROP007,PROP007_R0028,2022-10-05,2022-10-26,2022-10-27,1,Airbnb,75.04,75.04,Completed,Cash,2
BK00023463,GUEST001865,PROP008,PROP008_R0027,2023-06-06,2023-07-30,2023-08-01,2,Expedia,412.68,825.37,Completed,Credit Card,1
BK00023464,GUEST003011,PROP001,PROP001_R0005,2023-12-19,2023-12-24,2023-12-25,1,Expedia,160.83,160.83,Completed,Cash,3
BK00023465,GUEST004880,PROP001,PROP001_R0025,2022-07-25,2022-08-08,2022-08-12,4,Airbnb,161.46,645.83,Completed,Bank Transfer,1
BK00023466,GUEST001049,PROP009,PROP009_R0023,2022-01-27,2022-03-02,2022-03-05,3,Direct Website,293.15,879.46,Completed,Credit Card,1
BK00023467,GUEST004369,PROP004,PROP004_R0026,2022-02-18,2022-03-12,2022-03-13,1,Corporate,227.8,227.8,Completed,Bank Transfer,3
BK00023468,GUEST002770,PROP007,PROP007_R0004,2023-07-23,2023-08-02,2023-08-09,7,Booking.com,103.26,722.8,Completed,Bank Transfer,2
BK00023469,GUEST004865,PROP007,PROP007_R0008,2023-12-20,2024-01-19,2024-01-20,1,Expedia,395.94,395.94,Cancelled,PayPal,3
BK00023470,GUEST002684,PROP007,PROP007_R0020,2024-09-09,2024-11-03,2024-11-04,1,Airbnb,161.27,161.27,Completed,Credit Card,3
BK00023471,GUEST003188,PROP010,PROP010_R0016,2023-07-15,2023-08-22,2023-08-26,4,Travel Agency,433.52,1734.07,Completed,Credit Card,3
BK00023472,GUEST000610,PROP001,PROP001_R0021,2023-11-19,2024-01-08,2024-01-13,5,Airbnb,355.62,1778.08,Cancelled,PayPal,2
BK00023473,GUEST003929,PROP009,PROP009_R0019,2023-02-21,2023-03-24,2023-03-27,3,Airbnb,305.92,917.76,Completed,Bank Transfer,4
BK00023474,GUEST003753,PROP004,PROP004_R0023,2024-10-10,2024-10-31,2024-11-04,4,Corporate,235.32,941.29,No-Show,Credit Card,4
BK00023475,GUEST002889,PROP004,PROP004_R0010,2022-11-26,2022-12-26,2022-12-30,4,Direct Website,201.5,806.0,Completed,Credit Card,3
BK00023476,GUEST004990,PROP001,PROP001_R0018,2024-09-23,2024-11-14,2024-11-15,1,Expedia,71.96,71.96,Completed,Credit Card,1
BK00023477,GUEST000160,PROP010,PROP010_R0011,2023-03-17,2023-04-11,2023-04-12,1,Direct Website,461.47,461.47,Completed,Bank Transfer,2
BK00023478,GUEST003014,PROP008,PROP008_R0004,2023-08-27,2023-09-09,2023-09-12,3,Booking.com,420.87,1262.62,Completed,Credit Card,3
BK00023479,GUEST002039,PROP006,PROP006_R0024,2024-08-01,2024-09-27,2024-09-29,2,Expedia,188.99,377.98,Completed,Bank Transfer,2
BK00023480,GUEST004006,PROP008,PROP008_R0013,2024-01-08,2024-02-12,2024-02-13,1,Expedia,349.16,349.16,Completed,PayPal,2
BK00023481,GUEST003586,PROP004,PROP004_R0005,2022-12-11,2023-01-06,2023-01-07,1,Direct Website,374.52,374.52,Completed,Credit Card,1
